name,game_date,period,toulan_cengong,x,y
Cory Joseph,12/26/16,2,0,-53,149
Kyle Lowry,12/26/16,4,0,35,-1
Raymond Felton,12/26/16,1,0,156,116
Kyle Lowry,12/26/16,3,1,-158,159
DeMar DeRozan,12/26/16,3,1,96,21
Raymond Felton,12/26/16,2,0,200,3
Raymond Felton,12/26/16,3,1,-17,110
Anthony Davis,12/26/16,1,1,-168,18
Cory Joseph,12/26/16,4,0,146,116
Jeremy Lamb,12/26/16,4,0,42,169
Jeremy Lin,12/26/16,2,1,122,242
DeMar DeRozan,12/26/16,3,0,-12,203
Raymond Felton,12/26/16,3,0,-156,0
Raymond Felton,12/26/16,3,1,-115,121
Raymond Felton,12/26/16,3,1,17,190
Cody Zeller,12/26/16,4,1,-16,3
Jonas Valanciunas,12/26/16,4,0,9,23
Cody Zeller,12/26/16,4,1,0,7
Marvin Williams,12/26/16,2,0,-11,106
Marvin Williams,12/26/16,3,0,-71,124
DeMar DeRozan,12/26/16,2,0,-42,0
Jeremy Lin,12/26/16,1,0,-53,62
Cory Joseph,12/26/16,4,0,9,13
DeMar DeRozan,12/26/16,1,1,14,31
Kyle Lowry,12/26/16,1,0,-16,242
Jeremy Lin,12/26/16,1,1,163,16
Kyle Lowry,12/26/16,4,1,-184,169
Nicolas Batum,12/26/16,3,1,78,134
Frank Kaminsky,12/26/16,2,0,-35,259
Kyle Lowry,12/26/16,3,0,12,249
Jeremy Lamb,12/26/16,4,1,27,7
Jonas Valanciunas,12/26/16,4,0,-4,2
Anthony Davis,12/26/16,3,1,14,26
Anthony Davis,12/26/16,1,1,-20,7
Jonas Valanciunas,12/26/16,2,1,-66,3
DeMar DeRozan,12/26/16,3,0,-34,144
Jonas Valanciunas,12/26/16,2,0,-40,80
Jonas Valanciunas,12/26/16,1,1,-32,11
Chandler Parsons,12/26/16,1,0,105,57
DeMar DeRozan,12/26/16,1,1,148,72
DeMar DeRozan,12/26/16,1,1,-151,21
Nicolas Batum,12/26/16,1,0,99,43
Dwight Powell,12/27/16,4,1,-1,16
Dirk Nowitzki,12/27/16,1,0,-11,3
Dirk Nowitzki,12/27/16,1,1,6,16
Deron Williams,12/27/16,1,0,20,16
Wesley Matthews,12/27/16,2,1,-68,124
Deron Williams,12/27/16,2,0,-45,26
Eric Gordon,12/27/16,2,0,38,115
Dwight Powell,12/27/16,4,0,-27,47
Eric Gordon,12/27/16,1,0,-9,46
Eric Gordon,12/27/16,2,1,-6,26
Wesley Matthews,12/27/16,2,0,10,16
Dwight Powell,12/27/16,4,1,-9,11
Wesley Matthews,12/27/16,2,1,-6,11
Dirk Nowitzki,12/27/16,2,1,-14,18
Dirk Nowitzki,12/27/16,2,0,-71,65
Eric Gordon,12/27/16,3,1,-27,82
Wesley Matthews,12/27/16,3,0,-127,208
Dirk Nowitzki,12/27/16,1,0,-122,131
Dirk Nowitzki,12/27/16,1,0,-115,169
Eric Gordon,12/27/16,4,1,78,252
Wesley Matthews,12/27/16,1,0,-99,244
Deron Williams,12/27/16,1,1,-43,247
Deron Williams,12/27/16,2,0,-1,185
Eric Gordon,12/27/16,2,0,-122,224
Wesley Matthews,12/27/16,3,1,166,203
Eric Gordon,12/27/16,2,1,-132,229
Dwight Powell,12/27/16,4,1,-99,239
Eric Gordon,12/27/16,2,0,227,106
Deron Williams,12/27/16,2,0,107,224
Wesley Matthews,12/27/16,3,1,104,228
Deron Williams,12/27/16,3,0,171,170
Wesley Matthews,12/27/16,3,0,-207,124
Dwight Powell,12/27/16,3,1,12,18
Wesley Matthews,12/27/16,1,0,156,298
Wesley Matthews,12/27/16,1,1,112,115
Wesley Matthews,12/27/16,3,1,89,131
Deron Williams,12/27/16,2,1,-76,249
Deron Williams,12/27/16,2,0,58,242
Dirk Nowitzki,12/27/16,2,0,-7,11
Deron Williams,12/27/16,2,0,15,41
Eric Gordon,12/27/16,4,0,-183,223
Wesley Matthews,12/27/16,1,0,32,97
Wesley Matthews,12/27/16,1,1,68,237
Deron Williams,12/27/16,2,0,-61,85
Deron Williams,12/27/16,2,0,22,203
Dirk Nowitzki,12/27/16,2,0,30,95
Dwight Powell,12/27/16,4,0,63,92
Jeremy Lamb,12/28/16,4,1,0,1
Cody Zeller,12/28/16,1,1,0,1
Jeremy Lamb,12/28/16,4,1,0,1
Cody Zeller,12/28/16,3,1,0,1
Nicolas Batum,12/28/16,3,1,0,1
Zaza Pachulia,12/28/16,3,1,-9,13
Kemba Walker,12/28/16,3,1,20,21
DeMarre Carroll,12/28/16,4,1,12,16
Patrick Patterson,12/28/16,4,0,0,1
Kyle Lowry,12/28/16,3,1,-14,18
DeMar DeRozan,12/28/16,4,1,1,13
DeMar DeRozan,12/28/16,4,0,-58,47
Anthony Davis,12/28/16,1,1,-1,56
Jonas Valanciunas,12/28/16,1,0,6,26
DeMar DeRozan,12/28/16,2,1,-12,21
Kemba Walker,12/28/16,1,1,19,21
Jonas Valanciunas,12/28/16,3,0,14,16
Patrick Patterson,12/28/16,3,0,-4,26
Kyle Lowry,12/28/16,2,1,-12,16
Jonas Valanciunas,12/28/16,3,1,-9,11
Kemba Walker,12/28/16,3,1,20,11
Kyle Lowry,12/28/16,2,1,0,7
Cody Zeller,12/28/16,1,1,0,1
Anthony Davis,12/28/16,4,1,0,1
Jeremy Lamb,12/28/16,4,0,0,1
DeMar DeRozan,12/28/16,1,1,-129,164
Cory Joseph,12/28/16,2,0,64,57
Zaza Pachulia,12/28/16,2,1,-12,46
Frank Kaminsky,12/28/16,4,0,7,75
Kemba Walker,12/28/16,2,1,-37,80
Anthony Davis,12/28/16,3,1,17,129
Frank Kaminsky,12/28/16,1,0,55,62
Marvin Williams,12/28/16,3,1,40,18
Jeremy Lamb,12/28/16,1,1,53,36
DeMar DeRozan,12/28/16,3,0,133,65
Dante Cunningham,12/28/16,2,1,-155,218
Dante Cunningham,12/28/16,2,0,-228,7
Anthony Davis,12/28/16,3,1,22,195
Jeremy Lamb,12/28/16,4,0,-76,239
DeMar DeRozan,12/28/16,4,0,4,160
Raymond Felton,12/28/16,4,0,92,237
DeMar DeRozan,12/28/16,2,0,-66,164
DeMar DeRozan,12/28/16,1,0,71,80
DeMar DeRozan,12/28/16,2,0,228,-6
Patrick Patterson,12/28/16,3,1,-30,249
DeMar DeRozan,12/28/16,3,0,-66,120
Anthony Davis,12/28/16,2,0,120,219
Anthony Davis,12/28/16,3,0,20,41
Patrick Patterson,12/28/16,2,0,74,239
Marvin Williams,12/28/16,2,0,64,242
Dante Cunningham,12/28/16,2,1,241,3
Anthony Davis,12/28/16,3,1,107,144
Nicolas Batum,12/28/16,1,0,168,198
DeMarre Carroll,12/28/16,4,0,91,229
Jeremy Lamb,12/28/16,1,1,-99,239
DeMarre Carroll,12/28/16,4,0,-199,151
Kyle Lowry,12/28/16,2,0,-110,51
Jeremy Lamb,12/28/16,3,1,-147,101
Cory Joseph,12/28/16,4,0,96,252
Marvin Williams,12/28/16,3,0,22,56
Marvin Williams,12/28/16,3,0,-7,252
Kemba Walker,12/28/16,2,0,-48,249
Anthony Davis,12/28/16,1,0,-151,18
Kyle Lowry,12/28/16,4,0,-155,262
Kyle Lowry,12/28/16,4,0,-132,242
Raymond Felton,12/28/16,3,1,6,252
Anthony Davis,12/28/16,2,1,125,61
Nicolas Batum,12/28/16,2,0,123,51
Nicolas Batum,12/28/16,2,1,71,247
Anthony Davis,12/28/16,1,0,17,169
Nicolas Batum,12/28/16,1,1,-230,46
Cory Joseph,12/28/16,1,0,-68,92
Kyle Lowry,12/28/16,1,0,125,254
Marvin Williams,12/28/16,2,1,-60,257
DeMar DeRozan,12/28/16,1,0,181,8
DeMarre Carroll,12/28/16,4,0,0,61
Anthony Davis,12/28/16,4,0,135,139
Anthony Davis,12/28/16,3,0,-94,183
DeMar DeRozan,12/28/16,1,0,-45,208
Anthony Davis,12/28/16,3,1,123,124
Frank Kaminsky,12/28/16,4,1,-63,28
Dante Cunningham,12/28/16,4,0,210,141
Frank Kaminsky,12/28/16,4,0,51,264
Frank Kaminsky,12/28/16,4,0,-133,223
Frank Kaminsky,12/28/16,2,1,-187,178
Frank Kaminsky,12/28/16,4,0,-89,237
Frank Kaminsky,12/28/16,1,0,91,237
Anthony Davis,12/28/16,1,0,-122,218
Raymond Felton,12/28/16,3,0,-104,262
Jeremy Lamb,12/28/16,2,0,-158,61
Kyle Lowry,12/28/16,2,0,45,277
Raymond Felton,12/28/16,4,0,97,178
Marvin Williams,12/28/16,3,0,19,26
Dante Cunningham,12/28/16,2,0,-104,229
DeMar DeRozan,12/28/16,3,0,-7,97
Kyle Lowry,12/28/16,3,0,227,31
Kyle Lowry,12/28/16,3,0,114,149
Kyle Lowry,12/28/16,3,0,-47,249
DeMar DeRozan,12/28/16,3,0,66,115
Kyle Lowry,12/28/16,1,0,-189,175
Raymond Felton,12/28/16,2,0,91,337
DeMarre Carroll,12/28/16,1,0,-9,85
Marvin Williams,12/28/16,3,1,92,234
Zaza Pachulia,12/28/16,1,0,-19,26
Patrick Patterson,12/28/16,1,0,-142,7
DeMarre Carroll,12/28/16,1,0,138,165
DeMarre Carroll,12/28/16,1,0,35,110
Patrick Patterson,12/28/16,1,0,199,169
Patrick Patterson,12/28/16,1,0,-232,18
Patrick Patterson,12/28/16,1,0,-143,208
Zaza Pachulia,12/28/16,3,0,-19,11
Cody Zeller,12/28/16,1,0,-14,7
Cory Joseph,12/28/16,2,0,6,18
Cody Zeller,12/28/16,1,1,0,23
Kyle Lowry,12/28/16,4,0,0,23
Kyle Lowry,12/28/16,4,0,-19,7
Frank Kaminsky,12/28/16,3,1,24,21
DeMar DeRozan,12/28/16,4,0,2,21
Cody Zeller,12/28/16,1,0,14,16
Anthony Davis,12/28/16,4,1,-5,36
DeMarre Carroll,12/28/16,4,0,19,16
Dante Cunningham,12/28/16,1,0,-11,3
Kyle Lowry,12/28/16,3,0,-17,21
Zaza Pachulia,12/28/16,1,1,-20,11
DeMarre Carroll,12/28/16,3,1,-196,164
Kemba Walker,12/28/16,2,0,191,169
Kemba Walker,12/28/16,1,1,-92,164
Kyle Lowry,12/28/16,2,1,-130,219
DeMar DeRozan,12/28/16,2,1,173,111
DeMar DeRozan,12/28/16,2,1,-14,116
Kemba Walker,12/28/16,1,1,-27,252
Kyle Lowry,12/28/16,3,1,-20,247
DeMarre Carroll,12/28/16,3,1,181,175
Kyle Lowry,12/28/16,4,1,-37,262
Nicolas Batum,12/28/16,1,1,-91,164
Nicolas Batum,12/28/16,1,0,-104,110
Nicolas Batum,12/28/16,3,1,-151,205
Jeremy Lamb,12/28/16,4,0,76,156
DeMarre Carroll,12/28/16,4,1,64,247
Kemba Walker,12/28/16,1,0,66,242
Kyle Lowry,12/28/16,2,1,-184,180
Jeremy Lamb,12/28/16,2,0,-150,106
Nicolas Batum,12/28/16,3,1,91,92
Kyle Lowry,12/28/16,3,1,-60,257
DeMar DeRozan,12/28/16,1,1,112,23
Nicolas Batum,12/28/16,3,0,68,164
Kemba Walker,12/28/16,2,1,-109,224
Anthony Davis,12/28/16,1,0,0,1
Jonas Valanciunas,12/28/16,2,1,4,21
DeMar DeRozan,12/28/16,2,1,56,90
Kyle Lowry,12/28/16,1,0,-47,70
DeMar DeRozan,12/28/16,1,0,-107,156
DeMarre Carroll,12/28/16,4,1,-12,11
Kyle Lowry,12/28/16,4,1,10,18
DeMar DeRozan,12/28/16,4,1,14,3
Nicolas Batum,12/28/16,1,1,22,18
Frank Kaminsky,12/28/16,1,0,-4,21
Nicolas Batum,12/28/16,3,1,22,16
Cory Joseph,12/28/16,4,1,6,0
Frank Kaminsky,12/28/16,1,0,-179,178
Kemba Walker,12/28/16,2,1,45,190
Kemba Walker,12/28/16,2,0,22,257
Jonas Valanciunas,12/28/16,2,0,0,8
DeMar DeRozan,12/28/16,3,1,99,120
Patrick Patterson,12/28/16,3,1,-53,70
DeMar DeRozan,12/28/16,4,1,-161,13
Dwight Powell,12/29/16,2,1,0,11
Dwight Powell,12/29/16,3,0,-8,1
Jonas Valanciunas,12/29/16,1,1,0,1
Dwight Powell,12/29/16,2,1,0,1
Cory Joseph,12/29/16,2,1,24,16
Dwight Powell,12/29/16,2,1,-3,6
Kyle Lowry,12/29/16,2,1,-14,52
Cory Joseph,12/29/16,3,1,-65,16
Deron Williams,12/29/16,1,1,-36,26
Marvin Williams,12/29/16,3,1,0,1
Cody Zeller,12/29/16,3,1,0,1
Dwight Powell,12/29/16,3,1,0,1
Chandler Parsons,12/29/16,1,1,10,2
Nicolas Batum,12/29/16,1,0,24,-1
DeMar DeRozan,12/29/16,1,1,10,13
Wesley Matthews,12/29/16,1,1,-7,18
DeMar DeRozan,12/29/16,1,1,55,11
Patrick Patterson,12/29/16,2,0,-7,129
Cory Joseph,12/29/16,1,0,-14,95
DeMar DeRozan,12/29/16,1,1,-16,31
DeMar DeRozan,12/29/16,2,1,10,41
DeMar DeRozan,12/29/16,3,0,-1,92
Marvin Williams,12/29/16,1,1,12,16
Kemba Walker,12/29/16,4,1,15,-1
Kyle Lowry,12/29/16,2,1,4,11
Cory Joseph,12/29/16,2,0,-14,7
Marvin Williams,12/29/16,3,1,14,-5
Kemba Walker,12/29/16,2,1,2,0
Kemba Walker,12/29/16,2,1,4,2
Deron Williams,12/29/16,3,1,-10,1
Jeremy Lamb,12/29/16,1,0,12,0
Kemba Walker,12/29/16,3,0,-12,2
Jonas Valanciunas,12/29/16,2,1,9,52
Wesley Matthews,12/29/16,3,0,-38,155
Cody Zeller,12/29/16,4,0,35,52
Kyle Lowry,12/29/16,3,1,-74,120
Marvin Williams,12/29/16,2,1,-58,16
Frank Kaminsky,12/29/16,1,0,-66,8
DeMar DeRozan,12/29/16,3,0,145,264
Kemba Walker,12/29/16,4,0,12,178
Nicolas Batum,12/29/16,1,0,-73,159
Kemba Walker,12/29/16,1,0,-161,188
Marvin Williams,12/29/16,1,1,78,234
Nicolas Batum,12/29/16,1,1,15,124
Marvin Williams,12/29/16,1,0,-135,11
Nicolas Batum,12/29/16,4,0,42,90
Marvin Williams,12/29/16,1,0,94,228
Nicolas Batum,12/29/16,1,0,66,234
Kemba Walker,12/29/16,2,0,213,31
Nicolas Batum,12/29/16,3,1,174,65
Kemba Walker,12/29/16,3,0,-29,247
Nicolas Batum,12/29/16,1,0,-127,124
Nicolas Batum,12/29/16,3,1,-145,144
Frank Kaminsky,12/29/16,2,0,-186,159
DeMar DeRozan,12/29/16,4,1,-148,-11
Kyle Lowry,12/29/16,4,0,-209,156
Cory Joseph,12/29/16,4,1,-205,180
Cory Joseph,12/29/16,4,1,-240,-1
Marvin Williams,12/29/16,3,0,-43,136
DeMar DeRozan,12/29/16,1,0,243,0
DeMarre Carroll,12/29/16,1,0,-237,62
DeMarre Carroll,12/29/16,1,0,235,110
Jonas Valanciunas,12/29/16,1,0,40,41
Patrick Patterson,12/29/16,1,0,194,180
Nicolas Batum,12/29/16,3,0,-48,237
DeMar DeRozan,12/29/16,4,0,-207,16
Frank Kaminsky,12/29/16,4,0,-129,213
Frank Kaminsky,12/29/16,3,0,141,213
Frank Kaminsky,12/29/16,1,0,115,228
Nicolas Batum,12/29/16,1,0,110,85
Jeremy Lamb,12/29/16,1,0,-129,92
DeMar DeRozan,12/29/16,3,0,-54,258
Cory Joseph,12/29/16,3,0,-192,38
DeMar DeRozan,12/29/16,3,0,-2,67
Kyle Lowry,12/29/16,4,1,166,198
Kemba Walker,12/29/16,3,0,-38,244
Kemba Walker,12/29/16,3,1,171,195
Nicolas Batum,12/29/16,1,0,-124,210
Jeremy Lamb,12/29/16,4,0,150,106
Jeremy Lamb,12/29/16,4,0,-6,154
Kemba Walker,12/29/16,1,1,17,247
Jeremy Lamb,12/29/16,2,0,-135,210
Marvin Williams,12/29/16,3,0,-12,252
Chandler Parsons,12/29/16,1,0,148,208
Nicolas Batum,12/29/16,2,0,230,90
Kemba Walker,12/29/16,3,1,159,195
Marvin Williams,12/29/16,4,0,19,87
Kemba Walker,12/29/16,4,0,43,262
Deron Williams,12/29/16,4,1,233,85
Wesley Matthews,12/29/16,4,0,129,212
Deron Williams,12/29/16,2,0,112,222
Deron Williams,12/29/16,1,0,-197,143
Jeremy Lamb,12/29/16,2,0,-30,16
Nicolas Batum,12/29/16,2,0,33,242
Frank Kaminsky,12/29/16,1,0,-66,47
Patrick Patterson,12/29/16,1,0,228,-1
Kemba Walker,12/29/16,4,0,101,247
Kemba Walker,12/29/16,2,0,119,213
Marvin Williams,12/29/16,2,0,104,228
Kemba Walker,12/29/16,2,0,-78,169
Chandler Parsons,12/29/16,3,0,-17,95
Dwight Powell,12/29/16,2,0,60,236
Wesley Matthews,12/29/16,2,0,55,28
Wesley Matthews,12/29/16,2,1,73,228
Wesley Matthews,12/29/16,3,0,230,16
Wesley Matthews,12/29/16,3,1,91,227
Wesley Matthews,12/29/16,3,1,-88,236
Wesley Matthews,12/29/16,3,1,93,223
Wesley Matthews,12/29/16,3,0,-183,165
Wesley Matthews,12/29/16,1,0,135,209
Kemba Walker,12/29/16,1,0,-25,87
Marvin Williams,12/29/16,1,1,-1,3
Jeremy Lamb,12/29/16,4,1,10,21
Frank Kaminsky,12/29/16,3,0,-6,7
Frank Kaminsky,12/29/16,2,0,27,11
Jeremy Lamb,12/29/16,3,1,2,8
Deron Williams,12/29/16,2,0,1,11
Kemba Walker,12/29/16,2,0,-17,2
Frank Kaminsky,12/29/16,1,0,24,11
Dwight Powell,12/29/16,1,1,11,1
Jonas Valanciunas,12/29/16,3,0,120,13
Kemba Walker,12/29/16,4,1,-47,234
Kemba Walker,12/29/16,4,1,17,156
Cory Joseph,12/29/16,4,1,56,195
Kyle Lowry,12/29/16,1,0,177,185
DeMar DeRozan,12/29/16,1,0,-140,144
Kyle Lowry,12/29/16,1,0,71,252
DeMar DeRozan,12/29/16,4,0,143,139
Kyle Lowry,12/29/16,4,0,-223,124
Kyle Lowry,12/29/16,3,0,232,170
Wesley Matthews,12/29/16,1,0,44,178
DeMar DeRozan,12/29/16,1,1,43,178
Nicolas Batum,12/29/16,2,1,115,80
Cory Joseph,12/29/16,2,0,120,111
DeMar DeRozan,12/29/16,2,0,87,159
DeMar DeRozan,12/29/16,3,1,-71,38
Wesley Matthews,12/29/16,2,0,119,207
Frank Kaminsky,12/29/16,2,1,0,1
Cody Zeller,12/29/16,1,1,2,3
Frank Kaminsky,12/29/16,3,0,-4,2
Kyle Lowry,12/29/16,4,0,15,11
Dwight Powell,12/29/16,1,1,-2,1
Nicolas Batum,12/29/16,1,1,0,1
Kyle Lowry,12/29/16,4,1,-214,149
Kyle Lowry,12/29/16,2,1,15,267
Cory Joseph,12/29/16,4,1,2,26
Kyle Lowry,12/29/16,3,1,10,8
Jeremy Lamb,12/29/16,3,1,-11,-1
DeMar DeRozan,12/29/16,4,1,-7,2
Kyle Lowry,12/29/16,2,0,-215,121
Kyle Lowry,12/29/16,2,0,184,-10
Wesley Matthews,12/29/16,4,1,-124,134
Cody Zeller,12/29/16,1,1,-2,2
Nicolas Batum,12/29/16,3,1,-4,3
Dwight Powell,12/29/16,2,1,-8,1
DeMar DeRozan,12/29/16,1,0,140,43
Nicolas Batum,12/29/16,3,1,110,70
Jeremy Lamb,12/29/16,3,1,145,16
Dwight Powell,12/30/16,4,1,0,1
Dwight Powell,12/30/16,4,1,-4,7
Anthony Davis,12/30/16,4,1,0,1
Dwight Powell,12/30/16,4,1,0,1
Anthony Davis,12/30/16,1,1,25,7
Anthony Davis,12/30/16,3,1,-27,13
Anthony Davis,12/30/16,2,1,20,11
Eric Gordon,12/30/16,4,1,4,43
Eric Gordon,12/30/16,4,0,14,33
Raymond Felton,12/30/16,3,1,27,16
Raymond Felton,12/30/16,3,1,-1,11
Deron Williams,12/30/16,1,1,17,18
Wesley Matthews,12/30/16,2,1,4,16
Wesley Matthews,12/30/16,3,0,-19,11
Wesley Matthews,12/30/16,2,0,117,121
Anthony Davis,12/30/16,1,1,15,41
Dante Cunningham,12/30/16,4,1,235,-10
Anthony Davis,12/30/16,3,0,84,43
Anthony Davis,12/30/16,3,0,20,178
Raymond Felton,12/30/16,1,0,-91,169
Eric Gordon,12/30/16,1,1,232,70
Raymond Felton,12/30/16,2,1,-1,213
Anthony Davis,12/30/16,2,0,-25,31
Raymond Felton,12/30/16,3,1,48,247
Wesley Matthews,12/30/16,1,0,17,247
Deron Williams,12/30/16,1,0,51,252
Raymond Felton,12/30/16,3,1,48,257
Zaza Pachulia,12/30/16,1,0,-129,124
Anthony Davis,12/30/16,2,1,186,21
Eric Gordon,12/30/16,1,1,-207,198
Raymond Felton,12/30/16,3,0,-156,232
Dante Cunningham,12/30/16,1,1,-233,-5
Deron Williams,12/30/16,1,0,-235,3
Dwight Powell,12/30/16,1,0,9,70
Deron Williams,12/30/16,2,1,140,139
Dirk Nowitzki,12/30/16,2,1,-99,52
Dirk Nowitzki,12/30/16,2,0,9,267
Dirk Nowitzki,12/30/16,2,1,155,100
Wesley Matthews,12/30/16,2,0,135,28
Dirk Nowitzki,12/30/16,2,0,-42,65
Dirk Nowitzki,12/30/16,2,0,4,165
Dirk Nowitzki,12/30/16,2,0,-35,195
Dirk Nowitzki,12/30/16,3,0,-173,178
Dirk Nowitzki,12/30/16,3,0,-35,203
Dirk Nowitzki,12/30/16,3,0,82,228
Dante Cunningham,12/30/16,1,0,236,95
Dante Cunningham,12/30/16,3,0,-96,234
Dwight Powell,12/30/16,4,0,-25,18
Raymond Felton,12/30/16,4,0,-148,224
Eric Gordon,12/30/16,2,0,153,219
Anthony Davis,12/30/16,1,0,10,95
Anthony Davis,12/30/16,1,0,-78,115
Raymond Felton,12/30/16,2,0,20,46
Raymond Felton,12/30/16,2,0,166,516
Raymond Felton,12/30/16,4,0,48,203
Raymond Felton,12/30/16,1,0,25,21
Raymond Felton,12/30/16,3,1,105,234
Wesley Matthews,12/30/16,3,1,-183,193
Wesley Matthews,12/30/16,3,1,-14,203
Anthony Davis,12/30/16,1,1,32,18
Eric Gordon,12/30/16,4,1,-140,223
Wesley Matthews,12/30/16,3,1,-35,242
Wesley Matthews,12/30/16,3,0,-174,272
Raymond Felton,12/30/16,2,0,4,26
Anthony Davis,12/30/16,4,0,-22,2
Anthony Davis,12/30/16,3,1,15,7
Anthony Davis,12/30/16,3,0,-20,16
Zaza Pachulia,12/30/16,1,0,15,23
Zaza Pachulia,12/30/16,1,0,-11,21
Anthony Davis,12/30/16,3,0,-14,11
Dante Cunningham,12/30/16,1,0,-12,0
Anthony Davis,12/30/16,1,1,17,7
Raymond Felton,12/30/16,3,0,-10,4
Dante Cunningham,12/30/16,1,0,25,2
Zaza Pachulia,12/30/16,1,1,6,7
Wesley Matthews,12/30/16,3,0,24,16
Eric Gordon,12/30/16,1,1,25,257
Raymond Felton,12/30/16,2,1,6,200
Raymond Felton,12/30/16,3,1,135,214
Raymond Felton,12/30/16,1,1,141,141
Deron Williams,12/30/16,1,1,138,214
Zaza Pachulia,12/30/16,2,0,53,165
Anthony Davis,12/30/16,4,0,11,10
Dante Cunningham,12/30/16,1,1,27,8
Zaza Pachulia,12/30/16,2,0,-4,16
Dwight Powell,12/30/16,4,1,-7,8
Dwight Powell,12/30/16,4,1,0,1
Raymond Felton,12/30/16,1,0,25,62
Deron Williams,12/30/16,1,1,56,61
Wesley Matthews,12/30/16,2,0,-61,49
Raymond Felton,12/30/16,3,1,12,26
Deron Williams,12/30/16,2,0,24,178
Wesley Matthews,12/30/16,3,1,-3,10
Dirk Nowitzki,12/30/16,1,1,-66,129
Wesley Matthews,12/30/16,1,0,130,21
Wesley Matthews,12/30/16,3,0,128,13
Dirk Nowitzki,12/30/16,3,0,-14,115
Dirk Nowitzki,12/30/16,1,0,1,174
Cody Zeller,12/31/16,1,1,0,1
Kemba Walker,12/31/16,2,1,9,8
Marvin Williams,12/31/16,4,1,9,7
Nicolas Batum,12/31/16,3,1,64,16
Nicolas Batum,12/31/16,3,0,-71,31
Jeremy Lamb,12/31/16,3,1,-76,33
Kemba Walker,12/31/16,2,1,-2,7
Kemba Walker,12/31/16,2,1,-7,2
Nicolas Batum,12/31/16,1,0,1,16
Kemba Walker,12/31/16,3,1,9,3
Kemba Walker,12/31/16,1,1,17,3
Marvin Williams,12/31/16,3,0,-9,16
Kemba Walker,12/31/16,3,1,-7,-1
Raymond Felton,12/31/16,1,0,-6,2
Raymond Felton,12/31/16,2,1,9,0
Kemba Walker,12/31/16,3,1,10,-1
Raymond Felton,12/31/16,3,1,9,13
Kemba Walker,12/31/16,2,1,12,2
Nicolas Batum,12/31/16,2,0,-137,72
Eric Gordon,12/31/16,4,0,-45,16
Raymond Felton,12/31/16,3,0,50,11
Kemba Walker,12/31/16,2,0,-12,75
Eric Gordon,12/31/16,4,0,97,72
Jeremy Lamb,12/31/16,1,1,-112,31
Marvin Williams,12/31/16,4,0,-97,80
Cody Zeller,12/31/16,2,1,2,38
Marvin Williams,12/31/16,2,0,24,247
Marvin Williams,12/31/16,2,0,-70,16
Marvin Williams,12/31/16,2,1,102,219
Eric Gordon,12/31/16,4,0,228,7
Eric Gordon,12/31/16,3,0,204,141
Kemba Walker,12/31/16,2,0,-76,232
Nicolas Batum,12/31/16,2,0,-7,87
Kemba Walker,12/31/16,2,0,-32,242
Kemba Walker,12/31/16,3,0,9,90
Nicolas Batum,12/31/16,3,0,38,105
Eric Gordon,12/31/16,4,0,-1,247
Eric Gordon,12/31/16,4,1,99,228
Eric Gordon,12/31/16,4,0,192,170
Marvin Williams,12/31/16,1,0,-204,144
Frank Kaminsky,12/31/16,2,0,-106,229
Frank Kaminsky,12/31/16,4,1,-133,43
Frank Kaminsky,12/31/16,1,0,-117,244
Frank Kaminsky,12/31/16,4,0,-160,195
Marvin Williams,12/31/16,4,1,225,-1
Marvin Williams,12/31/16,4,1,197,67
Kemba Walker,12/31/16,4,1,174,183
Marvin Williams,12/31/16,4,0,181,175
Kemba Walker,12/31/16,4,0,122,254
Eric Gordon,12/31/16,2,0,-151,61
Chandler Parsons,12/31/16,1,0,112,223
Chandler Parsons,12/31/16,1,0,110,223
Kemba Walker,12/31/16,1,0,78,228
Jeremy Lamb,12/31/16,1,0,-233,0
Kemba Walker,12/31/16,1,0,63,237
Eric Gordon,12/31/16,1,1,27,242
Eric Gordon,12/31/16,1,0,-165,190
Eric Gordon,12/31/16,1,0,73,159
Eric Gordon,12/31/16,1,1,58,247
Nicolas Batum,12/31/16,2,1,-84,229
Eric Gordon,12/31/16,1,1,17,247
Chandler Parsons,12/31/16,3,0,-96,237
Chandler Parsons,12/31/16,3,1,-35,242
Nicolas Batum,12/31/16,2,0,-79,228
Frank Kaminsky,12/31/16,2,0,-65,121
Nicolas Batum,12/31/16,4,1,-138,80
Jeremy Lamb,12/31/16,4,1,-179,160
Marvin Williams,12/31/16,4,0,-63,26
Eric Gordon,12/31/16,4,0,-207,149
Eric Gordon,12/31/16,3,0,-181,169
Nicolas Batum,12/31/16,1,1,50,85
Eric Gordon,12/31/16,1,0,-194,146
Kemba Walker,12/31/16,3,1,81,237
Eric Gordon,12/31/16,2,0,97,228
Eric Gordon,12/31/16,3,1,155,195
Jeremy Lamb,12/31/16,2,0,-230,16
Chandler Parsons,12/31/16,2,0,-1,160
Kemba Walker,12/31/16,3,0,27,185
Raymond Felton,12/31/16,2,0,-76,228
Raymond Felton,12/31/16,4,1,-230,18
Eric Gordon,12/31/16,2,0,176,174
Kemba Walker,12/31/16,3,1,96,229
Kemba Walker,12/31/16,3,0,10,7
Frank Kaminsky,12/31/16,4,1,1,7
Marvin Williams,12/31/16,1,0,-2,2
Chandler Parsons,12/31/16,3,1,-19,16
Chandler Parsons,12/31/16,3,1,-25,11
Nicolas Batum,12/31/16,3,1,25,7
